"","estimate","se","n","tstat","fstat","pvalue","df","fdr"
"ENSG00000163975",-0.0358534968645161,0.0406390706971412,734,-0.882242045634135,0.778351027084414,0.37794451615079,710,0.862888905989659
"ENSG00000164128",-0.013171318678154,0.036239269795346,734,-0.363454306682678,0.132099033045921,0.716373730090363,710,0.955404765044501
"ENSG00000164167",0.01883096943145,0.0381974402302209,734,0.492990350085066,0.243039485276754,0.622171837611433,710,0.936493559827173
"ENSG00000164220",-0.025827249952499,0.0370124235254058,734,-0.697799481700269,0.486924116660845,0.485531053291277,710,0.900537258649064
"ENSG00000164265",-0.0512183350694309,0.0361424486005245,734,-1.41712410344792,2.00824072457279,0.156885292726118,710,0.741573001210683
"ENSG00000164318",0.0334676224837744,0.0386064892361329,734,0.866891114575916,0.751500204530216,0.386294541057961,710,0.866337654354339
"ENSG00000164362",-0.0121788871375365,0.03925805417904,734,-0.310226459059676,0.096240455900364,0.756479789586463,710,0.962752394377494
"ENSG00000164379",-0.113422617384491,0.0407324232908458,734,-2.78457818663546,7.7538756774857,0.0055024845124603,710,0.305916413147686
"ENSG00000164488",0.04038461720364,0.036631931204858,734,1.10244302921939,1.21538063267417,0.270642662991719,710,0.818638419453004
"ENSG00000164509",0.00989188335660745,0.0360497335457674,734,0.274395463812488,0.0752928705605631,0.783860545510803,710,0.967635741083997
"ENSG00000164683",-0.0886264661456845,0.0369728093580197,734,-2.39707146101573,5.74595158921566,0.0167842019422857,710,0.438035801955793
"ENSG00000164692",0.00464860030047263,0.0391913689060526,734,0.118612858653037,0.0140690102374851,0.905615627242414,710,0.988106667787105
"ENSG00000164749",-0.0442185309652135,0.0365395602463557,734,-1.2101549845451,1.464475086619,0.226622159437239,710,0.792552895265788
"ENSG00000165071",0.0110865120944313,0.0364545645355198,734,0.304118626451539,0.0924881389543777,0.761126624452146,710,0.96344298751073
"ENSG00000165092",-0.0218916837150349,0.0365214502052781,734,-0.59941989137855,0.359304206179996,0.549084140068605,710,0.918360158786707
"ENSG00000165152",0.000574735117506974,0.041445534458838,734,0.0138672386545715,0.000192300307579741,0.988939794614336,710,0.998005897312134
"ENSG00000165694",-0.0214027174978505,0.0360164747542964,734,-0.594247983564726,0.353130665970457,0.552535560804719,710,0.919682893125894
"ENSG00000165935",-0.00162963158239326,0.0366259830546492,734,-0.0444938660065919,0.00197970411190246,0.96452325184356,710,0.995539299116118
"ENSG00000165949",0.0414941139242963,0.0374094307856045,734,1.10918859370251,1.23029933639946,0.267724386085921,710,0.817338946054861
"ENSG00000166225",-0.058918503505425,0.0367061500632063,734,-1.60513983089945,2.57647387673946,0.108907703986086,710,0.688525356543835
"ENSG00000166226",0.00708330901907976,0.036311029620389,734,0.195073207593717,0.0380535563205548,0.845391444966476,710,0.977872677958863
"ENSG00000166250",0.078997331877847,0.0389284076612964,734,2.02929779623091,4.1180495457873,0.0428005152922467,710,0.565191088690328
"ENSG00000166426",-0.0156410954847287,0.0388712025649676,734,-0.402382598238036,0.161911755364543,0.687523587043354,710,0.949497051976414
"ENSG00000166664",0.0296765310361527,0.041937841122063,734,0.707631347779135,0.500742124359321,0.479406431747534,710,0.898822834541048
"ENSG00000166741",0.0474097221806117,0.0407877388602214,734,1.16235230256533,1.35106287527856,0.245482942521187,710,0.805406930632747
"ENSG00000166896",0.0358081371149237,0.0387680978152566,734,0.923649576142783,0.85312853950847,0.355982580563062,710,0.85542018338707
"ENSG00000166908",0.0102165692206663,0.036682196318101,734,0.278515744588197,0.0775710199832119,0.780697575136377,710,0.967387094488356
